body_size, extinction_risck
13.11712091028055, 83.87899745426051
1.4796217387179815, 94.14694335827093
1.6038548655592242, 93.17192123411837
1.8011204372590217, 92.87894677338241
1.8668756278256209, 92.78128861980375
2.3335295592972773, 92.77992413462401
3.0256484228500584, 95.50694522956489
2.2759612798091275, 93.75475133232231
2.9417000965535696, 93.65533884065542
3.408354028025226, 93.65397435547568
3.220185024190373, 94.9215810874557
2.4274841102452047, 95.70362602190194
2.6814083046466566, 94.33836113634327
3.4129023119576978, 94.1412904910977
5.4831512070495805, 94.52510067951363
4.15258323034719, 94.82138888997181
5.821023727747521, 95.01144218286441
6.7552412474773265, 95.10617643962934
7.956118156619506, 95.20013099057726
8.822761172209724, 95.19759694667202
9.488499988954167, 95.09818445500512
10.63635690254067, 96.6542823392734
12.773270644985645, 97.03789760123506
12.961439648820498, 95.77029086925504
12.294791175289562, 95.77224013379752
10.901196978380057, 96.45857617920758
11.306644003217585, 97.04218598322853
11.560568197619036, 95.67692109766985
11.42723850291285, 95.67731095057835
11.426328846126356, 95.57984772345395
11.836324154896356, 96.65077366309691
11.840872438828828, 97.13808979871895
11.9111759133279, 97.52774778076233
12.639031293492964, 96.94082422701915
12.364184993002139, 96.06443488871649
10.841809385318916, 97.23847692265709
10.8281645335215, 95.776528515791
11.55511025690007, 95.09214173492342
11.75692411253234, 95.28648340980948
11.568755108697486, 96.5540901417895
13.091130716380707, 95.3800481078489
12.625386441695548, 95.47887582015306
12.829929267687302, 95.96560717641235
11.570574422270475, 96.74901659603832
11.76511102361079, 96.16365245392913
12.09843526037626, 96.1626778216579
11.76511102361079, 96.16365245392913
11.302095719285111, 96.5548698476065
12.034499383382649, 96.45526242948536
12.101164230735742, 96.45506750303112
9.73878555620964, 93.34306666094882
9.404551662657678, 93.24657806609567
9.999077348116554, 92.66004436526099
10.12967807246326, 92.36726483097928
10.924198299981416, 91.78014635078185
11.923261353491327, 91.67975922684371
12.993537538286802, 92.06649331207336
13.462010783331447, 92.26005528114243
5.0622400168416455, 92.28461601437778
6.5964411627492945, 92.37759593305447
7.593684902686216, 92.08228235486752
8.254875435498185, 91.49555372757858
8.518805854551076, 91.20238434038838
16.723130362914073, 91.6657245221378
16.579794443556445, 90.59401887667784
16.908570396389443, 90.10572810878456
18.30853219080441, 90.10163465324533
18.12764044126151, 92.14894720222061
17.19706154867768, 92.4440658539533
16.43009092669336, 88.84007064134703
17.02552626893873, 88.35100016763676
17.150669052566464, 87.4734412706086
17.47853534861297, 86.88768727559092
17.656698127796382, 84.54798504524243
18.131538970346487, 85.42378960418235
17.740646454092875, 86.3995914341519
18.484875656414832, 87.56700596864803
18.624572948626486, 88.24885870561037
18.291248711861016, 88.24983333788163
17.75611061946328, 88.0564662952668
0.9850283488039961, 84.01193729605819
1.1950291155147166, 85.08344801506392
1.7850065170411196, 84.0095981786072
2.5292357193630837, 85.17701271310335
3.191335908961549, 84.68774731293882
3.722835374213309, 84.49126144705603
4.127372742264343, 84.97740802395256
4.520994228877444, 84.29399587535623
-0.4827678516895576, 91.03377295746316
-0.16217880993501166, 89.66831314545023
-0.23703056836655545, 88.79133902778482
0.5117469178878806, 90.44606969790298
0.9035490909279926, 89.56773109505784
1.5574623694480068, 88.20129665077367
1.8980638605054312, 88.98002783549767
1.5747458483914014, 90.05309796613739
2.3619888216176035, 88.68627366894471
2.9016751979478137, 89.36695684718156
3.171973214506167, 89.75603004986219
3.892551340379275, 88.38940067912377
4.761013669542482, 88.58179308946734
4.895253021035163, 88.67886646368325
